lead_time,model_name,threshold,accuracy,precision,recall,f1,roc_auc,pr_auc,balanced_accuracy,tn,fp,fn,tp
T+1,XGBoost,0.59,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.6,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.61,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.62,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.63,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.64,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.65,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.66,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.67,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.68,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.69,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.7,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.71,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.72,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.73,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.74,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.75,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
T+1,XGBoost,0.76,0.9972602739726028,0.9962546816479401,0.9925373134328358,0.994392523364486,0.9992284646898518,0.9981986484242108,0.9956640617950152,826,1,2,266
